promo_code,branch,customer_id,product_id,invoice_id,product_name,qty,unit_price,transaction_datetime,cost_price
NONE,SB,C2185,SNK002,INV146939,Chocolate Cookies 200g,2.0,8.2,2025-08-11 20:56:00,4.6
NONE,IP,C1614,FRS001,INV147288,Apple Fuji 1kg,2.0,8.5,2025-10-10 17:57:00,7.0
NONE,JB,C1936,PER002,INV147295,Body Wash 1L,3.0,14.2,2025-01-07 12:40:00,9.7
NONE,PG,C1870,SNK001,INV147558,Potato Chips BBQ,1.0,6.9,2025-11-01 21:39:00,3.0
YEAR_END15,JB,C1994,PER001,INV147855,Shampoo 650ml,2.0,15.9,2025-11-20 15:59:00,10.4
YEAR_END15,PJ,C1347,BEV002,INV148074,Mineral Water 500ml,2.0,1.8,2025-07-08 13:19:00,0.6
CNY10,KL,C2768,SNK002,INV148179,Chocolate Cookies 200g,1.0,8.2,2025-01-09 11:26:00,4.6
MEMBER8,KL,C1486,HOM002,INV148546,Dishwashing Liquid 900ml,2.0,9.5,2025-04-09 20:43:00,6.1
NONE,PJ,C2676,BEV002,INV149119,Mineral Water 500ml,2.0,1.8,2025-04-23 11:08:00,0.6
NONE,CH,C1079,BEV003,INV149365,Orange Juice 1L,1.0,7.9,2025-05-02 18:31:00,5.9
NONE,KL,C1756,BEV002,INV149456,Mineral Water 500ml,3.0,1.8,2025-08-12 18:28:00,0.6
LOSS30,KL,C1127,HOM001,INV149649,Detergent 2kg,1.0,18.9,2025-02-03 11:46:00,15.2
CNY10,PJ,C1342,BEV001,INV149789,Coca Cola 1.5L,2.0,4.5,2025-04-19 11:13:00,3.8
NONE,PJ,C1204,FRZ001,INV149867,Chicken Nugget 1kg,2.0,14.9,2025-05-22 17:17:00,11.8
YEAR_END15,SB,C2630,FRS002,INV149915,Banana 1kg,1.0,5.5,2025-07-09 09:28:00,4.8
NONE,IP,C1991,PER001,INV150061,Shampoo 650ml,1.0,15.9,2025-07-27 19:35:00,10.4
NONE,KL,C2443,PER002,INV150142,Body Wash 1L,4.0,14.2,2025-04-04 20:13:00,9.7
MEMBER8,KL,C1043,FRZ001,INV150522,Chicken Nugget 1kg,3.0,14.9,2025-03-01 19:56:00,11.8
MEMBER8,SB,C2260,FRZ001,INV150555,Chicken Nugget 1kg,4.0,14.9,2025-04-23 20:12:00,11.8
NONE,CH,C2080,SNK001,INV150576,Potato Chips BBQ,2.0,6.9,2025-05-18 20:29:00,3.0
NONE,JB,C2338,FRS002,INV150670,Banana 1kg,2.0,5.5,2025-01-24 11:14:00,4.8
NONE,JB,C2494,HOM001,INV150811,Detergent 2kg,5.0,18.9,2025-11-12 09:16:00,15.2
NONE,KL,C2799,PER002,INV150913,Body Wash 1L,1.0,14.2,2025-10-30 16:30:00,9.7
LOSS30,IP,C2469,PER002,INV150921,Body Wash 1L,2.0,14.2,2025-12-18 17:51:00,9.7
YEAR_END15,PJ,C2075,PER002,INV151094,Body Wash 1L,4.0,14.2,2025-04-16 21:12:00,9.7
NONE,PJ,C1064,HOM002,INV151191,Dishwashing Liquid 900ml,5.0,9.5,2025-11-05 12:14:00,6.1
MEMBER8,PG,C2456,BEV001,INV151194,Coca Cola 1.5L,3.0,4.5,2025-02-21 15:55:00,3.8
NONE,PG,C1474,HOM002,INV151258,Dishwashing Liquid 900ml,1.0,9.5,2025-04-09 15:52:00,6.1
MEMBER8,CH,C2641,BEV001,INV151613,Coca Cola 1.5L,1.0,4.5,2025-07-27 10:15:00,3.8
LOSS30,CH,C1598,HOM002,INV151736,Dishwashing Liquid 900ml,5.0,9.5,2025-12-10 18:52:00,6.1
LOSS30,CH,C2785,FRS002,INV152154,Banana 1kg,4.0,5.5,2025-12-26 19:44:00,4.8
NONE,JB,C2315,BEV002,INV152309,Mineral Water 500ml,2.0,1.8,2025-07-12 12:35:00,0.6
LOSS30,PJ,C2520,SNK001,INV152625,Potato Chips BBQ,2.0,6.9,2025-01-26 13:26:00,3.0
YEAR_END15,JB,C2069,FRS002,INV152675,Banana 1kg,1.0,5.5,2025-10-18 09:49:00,4.8
NONE,JB,C1326,PER001,INV152827,Shampoo 650ml,2.0,15.9,2025-07-09 17:50:00,10.4
YEAR_END15,PJ,C1400,FRS002,INV153001,Banana 1kg,3.0,5.5,2025-11-13 19:50:00,4.8
NONE,PJ,C1605,BEV003,INV153056,Orange Juice 1L,1.0,7.9,2025-03-18 18:32:00,5.9
NONE,KL,C1837,BEV003,INV153208,Orange Juice 1L,1.0,7.9,2025-09-19 20:27:00,5.9
NONE,JB,C2435,SNK001,INV153248,Potato Chips BBQ,1.0,6.9,2025-02-18 11:37:00,3.0
NONE,IP,C2772,BEV003,INV100059,Orange Juice 1L,2.0,7.9,2025-08-07 16:19:00,5.9
CNY10,SB,C1754,SNK002,INV100147,Chocolate Cookies 200g,2.0,8.2,2025-07-02 20:52:00,4.6
MEMBER8,JB,C1118,SNK002,INV100413,Chocolate Cookies 200g,2.0,8.2,2025-09-13 17:08:00,4.6
NONE,PG,C2441,HOM001,INV100424,Detergent 2kg,1.0,18.9,2025-07-26 19:24:00,15.2
MEMBER8,CH,C2715,SNK001,INV100439,Potato Chips BBQ,3.0,6.9,2025-07-28 19:53:00,3.0
LOSS30,SB,C2472,PER001,INV100474,Shampoo 650ml,1.0,15.9,2025-10-25 20:22:00,10.4
YEAR_END15,SB,C1918,FRS001,INV100563,Apple Fuji 1kg,2.0,8.5,2025-05-23 12:11:00,7.0
NONE,JB,C1345,SNK001,INV100612,Potato Chips BBQ,3.0,6.9,2025-03-28 20:42:00,3.0
NONE,JB,C1649,BEV002,INV100747,Mineral Water 500ml,2.0,1.8,2025-05-31 10:22:00,0.6
YEAR_END15,IP,C2302,PER002,INV100793,Body Wash 1L,1.0,14.2,2025-12-12 09:23:00,9.7
NONE,IP,C1143,FRZ001,INV100902,Chicken Nugget 1kg,1.0,14.9,2025-02-24 18:52:00,11.8
NONE,SB,C2163,FRZ001,INV100922,Chicken Nugget 1kg,4.0,14.9,2025-06-23 09:29:00,11.8
NONE,PJ,C1803,FRZ001,INV101040,Chicken Nugget 1kg,1.0,14.9,2025-01-13 09:20:00,11.8
MEMBER8,KL,C2172,HOM001,INV101091,Detergent 2kg,1.0,18.9,2025-09-20 11:59:00,15.2
NONE,SB,C1379,BEV001,INV101154,Coca Cola 1.5L,1.0,4.5,2025-11-05 12:14:00,3.8
MEMBER8,PG,C2490,BEV002,INV101532,Mineral Water 500ml,2.0,1.8,2025-12-26 19:29:00,0.6
NONE,PJ,C2401,BEV001,INV101725,Coca Cola 1.5L,3.0,4.5,2025-01-16 10:12:00,3.8
NONE,CH,C1923,FRZ001,INV101777,Chicken Nugget 1kg,2.0,14.9,2025-04-13 20:55:00,11.8
YEAR_END15,KL,C2053,FRS002,INV101859,Banana 1kg,2.0,5.5,2025-06-11 10:12:00,4.8
NONE,PG,C2071,BEV002,INV102150,Mineral Water 500ml,2.0,1.8,2025-07-20 10:08:00,0.6
NONE,SB,C2283,HOM001,INV102902,Detergent 2kg,1.0,18.9,2025-09-17 16:51:00,15.2
CNY10,SB,C1036,HOM002,INV103243,Dishwashing Liquid 900ml,4.0,9.5,2025-12-21 09:30:00,6.1
NONE,SB,C2208,BEV002,INV103325,Mineral Water 500ml,1.0,1.8,2025-06-01 17:51:00,0.6
YEAR_END15,PG,C1866,FRS002,INV103502,Banana 1kg,2.0,5.5,2025-06-04 12:34:00,4.8
LOSS30,KL,C1608,FRS001,INV103728,Apple Fuji 1kg,4.0,8.5,2025-05-10 14:25:00,7.0
MEMBER8,SB,C2449,HOM001,INV103764,Detergent 2kg,4.0,18.9,2025-07-02 21:30:00,15.2
NONE,CH,C1676,HOM001,INV104408,Detergent 2kg,1.0,18.9,2025-06-06 21:16:00,15.2
CNY10,PJ,C2630,PER002,INV104565,Body Wash 1L,2.0,14.2,2025-08-10 13:30:00,9.7
NONE,PG,C1345,SNK002,INV104569,Chocolate Cookies 200g,4.0,8.2,2025-05-16 21:33:00,4.6
NONE,JB,C1812,SNK002,INV104573,Chocolate Cookies 200g,2.0,8.2,2025-01-07 14:40:00,4.6
NONE,SB,C2228,SNK002,INV104801,Chocolate Cookies 200g,3.0,8.2,2025-09-19 13:33:00,4.6
MEMBER8,KL,C1836,SNK001,INV104838,Potato Chips BBQ,4.0,6.9,2025-02-06 19:57:00,3.0
CNY10,KL,C2109,BEV003,INV104879,Orange Juice 1L,2.0,7.9,2025-02-26 20:42:00,5.9
YEAR_END15,PJ,C2029,SNK001,INV104942,Potato Chips BBQ,1.0,6.9,2025-09-12 20:22:00,3.0
MEMBER8,PJ,C2069,BEV002,INV104952,Mineral Water 500ml,1.0,1.8,2025-09-25 21:27:00,0.6
NONE,PJ,C2024,SNK001,INV104981,Potato Chips BBQ,1.0,6.9,2025-10-04 16:50:00,3.0
NONE,IP,C1265,FRS002,INV105035,Banana 1kg,2.0,5.5,2025-08-15 19:29:00,4.8
YEAR_END15,PJ,C2311,SNK002,INV105164,Chocolate Cookies 200g,1.0,8.2,2025-09-30 16:23:00,4.6
CNY10,JB,C1482,BEV002,INV105204,Mineral Water 500ml,2.0,1.8,2025-08-06 18:53:00,0.6
CNY10,KL,C1597,FRS001,INV105266,Apple Fuji 1kg,3.0,8.5,2025-04-21 13:02:00,7.0
MEMBER8,PJ,C1166,BEV003,INV105294,Orange Juice 1L,3.0,7.9,2025-09-07 10:12:00,5.9
MEMBER8,IP,C2791,HOM001,INV105372,Detergent 2kg,1.0,18.9,2025-03-12 21:37:00,15.2
NONE,PJ,C1604,SNK001,INV105409,Potato Chips BBQ,3.0,6.9,2025-12-25 21:19:00,3.0
NONE,PJ,C2639,FRS001,INV105729,Apple Fuji 1kg,2.0,8.5,2025-08-27 13:06:00,7.0
NONE,SB,C2680,PER002,INV105875,Body Wash 1L,2.0,14.2,2025-03-21 16:13:00,9.7
MEMBER8,SB,C2683,SNK001,INV105987,Potato Chips BBQ,2.0,6.9,2025-11-05 10:33:00,3.0
MEMBER8,PJ,C2278,SNK001,INV106031,Potato Chips BBQ,2.0,6.9,2025-07-09 17:49:00,3.0
NONE,PJ,C1882,FRS002,INV106053,Banana 1kg,3.0,5.5,2025-05-07 14:37:00,4.8
CNY10,JB,C2511,BEV001,INV106260,Coca Cola 1.5L,3.0,4.5,2025-05-07 19:43:00,3.8
LOSS30,SB,C2107,PER002,INV106326,Body Wash 1L,3.0,14.2,2025-10-18 18:18:00,9.7
NONE,PG,C1620,BEV003,INV106498,Orange Juice 1L,2.0,7.9,2025-01-01 13:52:00,5.9
NONE,JB,C1678,SNK001,INV106867,Potato Chips BBQ,1.0,6.9,2025-09-11 10:25:00,3.0
CNY10,PJ,C1811,BEV003,INV106895,Orange Juice 1L,1.0,7.9,2025-07-10 21:00:00,5.9
NONE,KL,C1866,PER002,INV107293,Body Wash 1L,3.0,14.2,2025-03-05 16:18:00,9.7
CNY10,KL,C2295,SNK001,INV107640,Potato Chips BBQ,2.0,6.9,2025-04-10 11:32:00,3.0
MEMBER8,PJ,C1658,BEV001,INV107756,Coca Cola 1.5L,2.0,4.5,2025-06-21 16:38:00,3.8
YEAR_END15,PG,C2322,SNK002,INV108419,Chocolate Cookies 200g,2.0,8.2,2025-08-30 20:17:00,4.6
NONE,IP,C1393,PER002,INV108481,Body Wash 1L,1.0,14.2,2025-10-25 17:11:00,9.7
NONE,IP,C2444,BEV001,INV108496,Coca Cola 1.5L,2.0,4.5,2025-07-28 19:07:00,3.8
YEAR_END15,PG,C2793,FRS001,INV108801,Apple Fuji 1kg,2.0,8.5,2025-07-22 09:22:00,7.0
NONE,KL,C1784,SNK002,INV108846,Chocolate Cookies 200g,1.0,8.2,2025-05-06 18:50:00,4.6
YEAR_END15,KL,C2248,BEV003,INV109178,Orange Juice 1L,3.0,7.9,2025-12-26 20:59:00,5.9
CNY10,CH,C1204,HOM001,INV109361,Detergent 2kg,1.0,18.9,2025-06-09 09:21:00,15.2
MEMBER8,PJ,C2027,BEV003,INV109594,Orange Juice 1L,4.0,7.9,2025-01-29 18:08:00,5.9
NONE,JB,C1248,FRS002,INV109682,Banana 1kg,2.0,5.5,2025-07-26 10:21:00,4.8
YEAR_END15,CH,C2167,BEV002,INV109849,Mineral Water 500ml,3.0,1.8,2025-10-03 18:38:00,0.6
MEMBER8,KL,C1773,FRZ001,INV110103,Chicken Nugget 1kg,2.0,14.9,2025-05-30 17:54:00,11.8
NONE,JB,C2013,FRS002,INV110214,Banana 1kg,4.0,5.5,2025-11-12 20:58:00,4.8
NONE,PJ,C2085,HOM002,INV110235,Dishwashing Liquid 900ml,1.0,9.5,2025-09-29 15:18:00,6.1
NONE,IP,C1098,BEV001,INV110475,Coca Cola 1.5L,3.0,4.5,2025-03-15 14:19:00,3.8
MEMBER8,PG,C1001,PER002,INV110623,Body Wash 1L,1.0,14.2,2025-10-15 17:54:00,9.7
MEMBER8,CH,C2396,HOM002,INV110696,Dishwashing Liquid 900ml,1.0,9.5,2025-10-09 12:42:00,6.1
NONE,PJ,C1518,FRZ001,INV110833,Chicken Nugget 1kg,4.0,14.9,2025-07-17 13:59:00,11.8
YEAR_END15,IP,C1948,HOM001,INV111130,Detergent 2kg,2.0,18.9,2025-07-25 21:25:00,15.2
LOSS30,CH,C1842,FRS002,INV111334,Banana 1kg,2.0,5.5,2025-02-20 20:26:00,4.8
LOSS30,IP,C2448,FRS001,INV111889,Apple Fuji 1kg,2.0,8.5,2025-10-22 21:51:00,7.0
LOSS30,PJ,C2587,BEV001,INV111898,Coca Cola 1.5L,4.0,4.5,2025-02-03 15:41:00,3.8
NONE,JB,C2440,PER001,INV111939,Shampoo 650ml,2.0,15.9,2025-10-26 11:38:00,10.4
NONE,IP,C1925,BEV002,INV112093,Mineral Water 500ml,2.0,1.8,2025-04-15 11:24:00,0.6
LOSS30,IP,C1604,BEV003,INV112159,Orange Juice 1L,1.0,7.9,2025-10-26 14:39:00,5.9
YEAR_END15,JB,C1465,HOM002,INV112438,Dishwashing Liquid 900ml,2.0,9.5,2025-10-12 13:01:00,6.1
NONE,PJ,C2130,FRS001,INV112583,Apple Fuji 1kg,1.0,8.5,2025-06-18 18:29:00,7.0
MEMBER8,SB,C1516,HOM001,INV112593,Detergent 2kg,4.0,18.9,2025-04-08 11:23:00,15.2
NONE,PJ,C1170,BEV002,INV112691,Mineral Water 500ml,4.0,1.8,2025-01-30 09:28:00,0.6
NONE,JB,C2404,FRS001,INV112956,Apple Fuji 1kg,2.0,8.5,2025-09-11 12:28:00,7.0
LOSS30,KL,C1336,BEV002,INV113422,Mineral Water 500ml,1.0,1.8,2025-02-03 20:07:00,0.6
NONE,IP,C1510,FRS002,INV113769,Banana 1kg,3.0,5.5,2025-04-29 18:16:00,4.8
MEMBER8,PJ,C1648,BEV002,INV114011,Mineral Water 500ml,4.0,1.8,2025-11-09 20:38:00,0.6
YEAR_END15,CH,C2220,SNK001,INV114338,Potato Chips BBQ,2.0,6.9,2025-10-03 21:56:00,3.0
LOSS30,PG,C2431,BEV002,INV114343,Mineral Water 500ml,2.0,1.8,2025-09-23 09:40:00,0.6
YEAR_END15,SB,C1126,BEV003,INV114522,Orange Juice 1L,1.0,7.9,2025-08-10 10:45:00,5.9
NONE,JB,C2436,FRS001,INV115103,Apple Fuji 1kg,3.0,8.5,2025-12-15 09:16:00,7.0
NONE,SB,C1315,PER001,INV115167,Shampoo 650ml,1.0,15.9,2025-10-26 19:12:00,10.4
NONE,KL,C2537,SNK002,INV115204,Chocolate Cookies 200g,1.0,8.2,2025-01-13 21:18:00,4.6
NONE,JB,C2652,BEV003,INV115378,Orange Juice 1L,2.0,7.9,2025-05-23 15:55:00,5.9
NONE,CH,C1924,SNK001,INV115636,Potato Chips BBQ,1.0,6.9,2025-05-07 15:11:00,3.0
YEAR_END15,JB,C1985,FRS002,INV115817,Banana 1kg,1.0,5.5,2025-05-05 13:58:00,4.8
YEAR_END15,KL,C1364,PER001,INV115850,Shampoo 650ml,2.0,15.9,2025-07-16 12:43:00,10.4
MEMBER8,CH,C1270,SNK002,INV115930,Chocolate Cookies 200g,3.0,8.2,2025-03-07 18:12:00,4.6
MEMBER8,SB,C1813,BEV002,INV116087,Mineral Water 500ml,6.0,1.8,2025-12-02 10:04:00,0.6
NONE,IP,C1184,SNK002,INV116294,Chocolate Cookies 200g,2.0,8.2,2025-08-08 10:16:00,4.6
LOSS30,JB,C1276,FRS002,INV116310,Banana 1kg,2.0,5.5,2025-09-15 13:00:00,4.8
NONE,CH,C2635,SNK002,INV116506,Chocolate Cookies 200g,2.0,8.2,2025-12-21 20:13:00,4.6
NONE,JB,C1246,FRS001,INV116863,Apple Fuji 1kg,1.0,8.5,2025-03-15 19:36:00,7.0
NONE,SB,C1133,FRS001,INV116912,Apple Fuji 1kg,1.0,8.5,2025-02-17 17:43:00,7.0
CNY10,SB,C2696,FRZ001,INV117153,Chicken Nugget 1kg,3.0,14.9,2025-05-16 11:42:00,11.8
NONE,PJ,C1252,BEV003,INV117387,Orange Juice 1L,1.0,7.9,2025-06-08 21:34:00,5.9
CNY10,IP,C1180,FRZ001,INV117398,Chicken Nugget 1kg,1.0,14.9,2025-09-10 21:06:00,11.8
CNY10,SB,C2414,SNK001,INV117475,Potato Chips BBQ,3.0,6.9,2025-10-29 19:56:00,3.0
NONE,PG,C1318,FRZ001,INV117991,Chicken Nugget 1kg,1.0,14.9,2025-10-26 20:10:00,11.8
NONE,CH,C2585,FRS001,INV118223,Apple Fuji 1kg,1.0,8.5,2025-07-15 13:33:00,7.0
YEAR_END15,KL,C1290,SNK002,INV118263,Chocolate Cookies 200g,3.0,8.2,2025-06-08 14:16:00,4.6
CNY10,JB,C2417,PER002,INV118336,Body Wash 1L,2.0,14.2,2025-08-14 20:54:00,9.7
LOSS30,CH,C1096,HOM002,INV119674,Dishwashing Liquid 900ml,6.0,9.5,2025-11-06 20:00:00,6.1
NONE,PG,C2769,BEV002,INV119751,Mineral Water 500ml,1.0,1.8,2025-09-15 13:27:00,0.6
MEMBER8,PJ,C2734,SNK001,INV120359,Potato Chips BBQ,2.0,6.9,2025-06-21 20:00:00,3.0
NONE,IP,C1623,SNK001,INV120474,Potato Chips BBQ,1.0,6.9,2025-01-07 12:18:00,3.0
NONE,PJ,C2736,BEV003,INV120580,Orange Juice 1L,1.0,7.9,2025-06-07 15:50:00,5.9
NONE,KL,C1189,BEV001,INV120817,Coca Cola 1.5L,1.0,4.5,2025-10-27 18:29:00,3.8
NONE,JB,C1710,HOM001,INV120829,Detergent 2kg,1.0,18.9,2025-08-04 13:30:00,15.2
NONE,KL,C2615,SNK002,INV120978,Chocolate Cookies 200g,2.0,8.2,2025-07-12 13:19:00,4.6
LOSS30,JB,C1113,FRS002,INV121063,Banana 1kg,1.0,5.5,2025-08-22 19:34:00,4.8
NONE,CH,C2197,FRZ001,INV121119,Chicken Nugget 1kg,1.0,14.9,2025-07-31 13:39:00,11.8
NONE,KL,C2028,PER002,INV121193,Body Wash 1L,4.0,14.2,2025-07-06 16:12:00,9.7
LOSS30,JB,C1422,BEV001,INV121527,Coca Cola 1.5L,3.0,4.5,2025-12-25 20:14:00,3.8
NONE,PG,C1602,PER002,INV121550,Body Wash 1L,2.0,14.2,2025-07-28 18:54:00,9.7
LOSS30,SB,C2565,FRS002,INV121682,Banana 1kg,4.0,5.5,2025-11-19 12:42:00,4.8
NONE,JB,C1542,BEV003,INV122138,Orange Juice 1L,1.0,7.9,2025-12-06 10:09:00,5.9
NONE,SB,C2561,HOM001,INV122346,Detergent 2kg,1.0,18.9,2025-11-10 19:20:00,15.2
CNY10,KL,C1659,HOM002,INV122647,Dishwashing Liquid 900ml,4.0,9.5,2025-01-08 20:17:00,6.1
YEAR_END15,JB,C2297,FRS001,INV122670,Apple Fuji 1kg,1.0,8.5,2025-06-11 14:28:00,7.0
MEMBER8,PG,C1064,FRS002,INV122884,Banana 1kg,1.0,5.5,2025-02-12 15:05:00,4.8
CNY10,PG,C2544,FRS001,INV123081,Apple Fuji 1kg,1.0,8.5,2025-03-05 17:32:00,7.0
NONE,KL,C1547,FRS001,INV123101,Apple Fuji 1kg,1.0,8.5,2025-10-06 17:09:00,7.0
NONE,SB,C2252,FRS002,INV123339,Banana 1kg,3.0,5.5,2025-10-04 10:02:00,4.8
CNY10,PJ,C2672,FRS001,INV123512,Apple Fuji 1kg,1.0,8.5,2025-07-09 16:18:00,7.0
LOSS30,PG,C1587,PER002,INV124255,Body Wash 1L,4.0,14.2,2025-12-24 14:05:00,9.7
MEMBER8,SB,C2005,FRS001,INV124996,Apple Fuji 1kg,5.0,8.5,2025-11-04 16:33:00,7.0
YEAR_END15,SB,C1424,BEV001,INV125002,Coca Cola 1.5L,2.0,4.5,2025-05-03 19:17:00,3.8
NONE,PJ,C2212,PER002,INV125104,Body Wash 1L,3.0,14.2,2025-11-10 15:26:00,9.7
YEAR_END15,KL,C2762,FRS001,INV125590,Apple Fuji 1kg,1.0,8.5,2025-02-15 17:07:00,7.0
NONE,SB,C1681,BEV002,INV125653,Mineral Water 500ml,4.0,1.8,2025-12-01 13:23:00,0.6
CNY10,JB,C1306,PER002,INV125749,Body Wash 1L,1.0,14.2,2025-07-01 09:35:00,9.7
NONE,SB,C1640,HOM001,INV125769,Detergent 2kg,2.0,18.9,2025-08-02 17:29:00,15.2
NONE,PG,C1447,SNK001,INV125912,Potato Chips BBQ,1.0,6.9,2025-12-13 13:27:00,3.0
NONE,JB,C1308,SNK001,INV125943,Potato Chips BBQ,2.0,6.9,2025-03-24 17:31:00,3.0
YEAR_END15,KL,C2257,PER001,INV125962,Shampoo 650ml,1.0,15.9,2025-09-14 21:41:00,10.4
YEAR_END15,IP,C2120,BEV003,INV126148,Orange Juice 1L,1.0,7.9,2025-06-25 10:00:00,5.9
NONE,JB,C2403,BEV002,INV126177,Mineral Water 500ml,1.0,1.8,2025-03-24 12:35:00,0.6
NONE,KL,C1290,FRS002,INV126529,Banana 1kg,3.0,5.5,2025-08-17 14:37:00,4.8
CNY10,CH,C1631,HOM002,INV126785,Dishwashing Liquid 900ml,1.0,9.5,2025-09-08 12:51:00,6.1
NONE,PG,C2065,SNK002,INV127264,Chocolate Cookies 200g,2.0,8.2,2025-05-16 10:24:00,4.6
NONE,PG,C2758,PER001,INV127290,Shampoo 650ml,3.0,15.9,2025-01-01 13:52:00,10.4
LOSS30,SB,C2036,BEV002,INV127512,Mineral Water 500ml,2.0,1.8,2025-02-22 15:34:00,0.6
NONE,CH,C1798,HOM002,INV127767,Dishwashing Liquid 900ml,1.0,9.5,2025-05-07 13:56:00,6.1
NONE,KL,C1133,BEV002,INV128358,Mineral Water 500ml,1.0,1.8,2025-01-01 13:52:00,0.6
YEAR_END15,SB,C2214,BEV003,INV128705,Orange Juice 1L,2.0,7.9,2025-11-19 21:56:00,5.9
NONE,SB,C2217,SNK001,INV128925,Potato Chips BBQ,1.0,6.9,2025-02-20 12:43:00,3.0
NONE,PG,C1538,FRZ001,INV129027,Chicken Nugget 1kg,1.0,14.9,2025-07-07 16:18:00,11.8
NONE,PJ,C1687,FRZ001,INV129154,Chicken Nugget 1kg,2.0,14.9,2025-11-25 12:40:00,11.8
NONE,CH,C1499,FRZ001,INV129171,Chicken Nugget 1kg,1.0,14.9,2025-06-23 14:16:00,11.8
YEAR_END15,KL,C2655,BEV001,INV129498,Coca Cola 1.5L,2.0,4.5,2025-06-29 13:50:00,3.8
CNY10,SB,C2249,SNK001,INV130135,Potato Chips BBQ,3.0,6.9,2025-08-11 21:33:00,3.0
NONE,PG,C1344,BEV002,INV130147,Mineral Water 500ml,1.0,1.8,2025-05-31 13:07:00,0.6
NONE,SB,C2789,BEV002,INV130175,Mineral Water 500ml,5.0,1.8,2025-11-13 11:12:00,0.6
NONE,PG,C2062,HOM002,INV131162,Dishwashing Liquid 900ml,1.0,9.5,2025-02-10 18:04:00,6.1
MEMBER8,IP,C1698,HOM002,INV131181,Dishwashing Liquid 900ml,1.0,9.5,2025-04-10 12:32:00,6.1
YEAR_END15,PG,C1897,HOM001,INV131735,Detergent 2kg,4.0,18.9,2025-11-13 14:29:00,15.2
CNY10,PG,C2003,FRS001,INV131835,Apple Fuji 1kg,1.0,8.5,2025-09-20 11:04:00,7.0
NONE,KL,C2028,FRS002,INV132059,Banana 1kg,2.0,5.5,2025-08-15 17:50:00,4.8
YEAR_END15,PJ,C2783,FRS001,INV132188,Apple Fuji 1kg,1.0,8.5,2025-03-31 11:37:00,7.0
NONE,JB,C1501,SNK002,INV132282,Chocolate Cookies 200g,1.0,8.2,2025-05-09 21:56:00,4.6
YEAR_END15,IP,C2090,FRS001,INV132502,Apple Fuji 1kg,3.0,8.5,2025-11-04 13:51:00,7.0
NONE,KL,C2383,BEV003,INV132512,Orange Juice 1L,4.0,7.9,2025-12-02 18:37:00,5.9
NONE,SB,C1070,PER001,INV132540,Shampoo 650ml,3.0,15.9,2025-05-05 10:47:00,10.4
MEMBER8,CH,C2549,BEV003,INV132554,Orange Juice 1L,1.0,7.9,2025-05-08 19:45:00,5.9
LOSS30,KL,C2257,FRZ001,INV132675,Chicken Nugget 1kg,3.0,14.9,2025-12-03 20:37:00,11.8
NONE,PG,C2632,BEV001,INV133034,Coca Cola 1.5L,1.0,4.5,2025-12-23 19:05:00,3.8
NONE,PG,C2346,SNK001,INV133040,Potato Chips BBQ,4.0,6.9,2025-11-16 15:15:00,3.0
NONE,SB,C2055,FRZ001,INV133124,Chicken Nugget 1kg,1.0,14.9,2025-02-08 20:44:00,11.8
NONE,PJ,C1436,BEV003,INV133131,Orange Juice 1L,2.0,7.9,2025-03-08 19:32:00,5.9
CNY10,SB,C2670,PER002,INV133422,Body Wash 1L,4.0,14.2,2025-09-16 09:34:00,9.7
CNY10,JB,C1101,FRZ001,INV133441,Chicken Nugget 1kg,1.0,14.9,2025-02-16 17:54:00,11.8
MEMBER8,JB,C1763,HOM002,INV133954,Dishwashing Liquid 900ml,2.0,9.5,2025-01-05 16:30:00,6.1
NONE,CH,C1313,HOM002,INV134049,Dishwashing Liquid 900ml,2.0,9.5,2025-10-04 13:18:00,6.1
NONE,KL,C1495,HOM002,INV134308,Dishwashing Liquid 900ml,4.0,9.5,2025-12-15 14:18:00,6.1
NONE,PJ,C1369,PER001,INV134385,Shampoo 650ml,2.0,15.9,2025-10-13 11:44:00,10.4
NONE,PJ,C1875,BEV001,INV134439,Coca Cola 1.5L,2.0,4.5,2025-05-10 12:39:00,3.8
YEAR_END15,PJ,C1311,SNK001,INV134633,Potato Chips BBQ,1.0,6.9,2025-11-12 15:19:00,3.0
YEAR_END15,SB,C1139,SNK001,INV134780,Potato Chips BBQ,1.0,6.9,2025-05-25 19:10:00,3.0
NONE,IP,C1572,HOM002,INV134819,Dishwashing Liquid 900ml,3.0,9.5,2025-03-17 15:30:00,6.1
CNY10,IP,C1987,HOM002,INV135030,Dishwashing Liquid 900ml,1.0,9.5,2025-05-30 14:34:00,6.1
YEAR_END15,PG,C1253,PER002,INV135036,Body Wash 1L,1.0,14.2,2025-03-05 09:51:00,9.7
NONE,SB,C2264,SNK001,INV135139,Potato Chips BBQ,3.0,6.9,2025-01-25 12:52:00,3.0
MEMBER8,KL,C2274,SNK002,INV135169,Chocolate Cookies 200g,3.0,8.2,2025-05-27 15:08:00,4.6
NONE,PG,C1293,SNK002,INV135326,Chocolate Cookies 200g,3.0,8.2,2025-11-19 14:06:00,4.6
MEMBER8,KL,C2210,HOM001,INV135487,Detergent 2kg,1.0,18.9,2025-07-06 11:11:00,15.2
YEAR_END15,PJ,C2165,BEV003,INV135609,Orange Juice 1L,1.0,7.9,2025-08-03 20:23:00,5.9
NONE,JB,C2179,SNK002,INV135841,Chocolate Cookies 200g,4.0,8.2,2025-12-02 15:48:00,4.6
